text,tokens,ner_tags
"Shiv Shakti Singh, born on 14-03-1989, has an Aadhar number 136973039763, PAN VJESJ3657L, and bank account 360965219820 linked to his ATM card ending in 06 with CVV 158.","['Shiv', 'Shakti', 'Singh', ',', 'born', 'on', '14-03-1989', ',', 'has', 'an', 'Aadhar', 'number', '136973039763', ',', 'PAN', 'VJESJ3657L', ',', 'and', 'bank', 'account', '360965219820', 'linked', 'to', 'his', 'ATM', 'card', 'ending', 'in', '06', 'with', 'CVV', '158', '.']","['B-NAME', 'I-NAME', 'I-NAME', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O']"
"Mr. Rajesh Kumar, a Male resident of Achalda, possesses voter ID AWA4912331, passport S7497915, and driving license GJ-4520196317165.","['Mr.', 'Rajesh', 'Kumar', ',', 'a', 'Male', 'resident', 'of', 'Achalda', ',', 'possesses', 'voter', 'ID', 'AWA4912331', ',', 'passport', 'S7497915', ',', 'and', 'driving', 'license', 'GJ-4520196317165']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-LICENSE']"
"Kausal Kumar, a male Indian national residing in Achalpur, holds passport S1721121, driving license MP-8720129737820, and has his bank account linked with IFSC code PNB0554882, his ATM card number is 55210032661901416 with CVV 176 and his IP address is 18.137.227.85.","['Kausal', 'Kumar', ',', 'a', 'male', 'Indian', 'national', 'residing', 'in', 'Achalpur', ',', 'holds', 'passport', 'S1721121', ',', 'driving', 'license', 'MP-8720129737820', ',', 'and', 'has', 'his', 'bank', 'account', 'linked', 'with', 'IFSC', 'code', 'PNB0554882', ',', 'his', 'ATM', 'card', 'number', 'is', '55210032661901416', 'with', 'CVV', '176', 'and', 'his', 'IP', 'address', 'is', '18.137.227.85']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'B-IP']"
"The Indian national, whose Aadhar number is 257574488836 and PAN is DWYZY9320V, provided his driving license number UK-7620086904951 during the online registration process.","['The', 'Indian', 'national', ',', 'whose', 'Aadhar', 'number', 'is', '257574488836', 'and', 'PAN', 'is', 'DWYZY9320V', ',', 'provided', 'his', 'driving', 'license', 'number', 'UK-7620086904951', 'during', 'the', 'online', 'registration', 'process', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O']"
"The passport application of Rajesh Kumar, whose email is indianindian605@gmail.com and phone number is +9180679 73921, includes Aadhar number 304416431655, and the voter ID SKB7665758 is also listed.","['The', 'passport', 'application', 'of', 'Rajesh', 'Kumar', ',', 'whose', 'email', 'is', 'indianindian605@gmail.com', 'and', 'phone', 'number', 'is', '+9180679', '73921', ',', 'includes', 'Aadhar', 'number', '304416431655', ',', 'and', 'the', 'voter', 'ID', 'SKB7665758', 'is', 'also', 'listed', '.']","['O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O']"
"Mr. Manoj Kumar, residing in Achankovil, holds an Aadhar number 844536820203, and his bank account 847148958290 uses IFSC code AXIS0401734.","['Mr.', 'Manoj', 'Kumar', ',', 'residing', 'in', 'Achankovil', ',', 'holds', 'an', 'Aadhar', 'number', '844536820203', ',', 'and', 'his', 'bank', 'account', '847148958290', 'uses', 'IFSC', 'code', 'AXIS0401734', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"Raj Kumar, born on 03-07-1995, residing in Acharapokam, has an Aadhar number 863291678675, a PAN number YHJMP4031G, and his phone number is 07892628498.","['Raj', 'Kumar', ',', 'born', 'on', '03-07-1995', ',', 'residing', 'in', 'Acharapokam', ',', 'has', 'an', 'Aadhar', 'number', '863291678675', ',', 'a', 'PAN', 'number', 'YHJMP4031G', ',', 'and', 'his', 'phone', 'number', 'is', '07892628498', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'O']"
"Mr. Raj Singh, a resident of Achcharapakkam, possesses Aadhar number 146257103497, a PAN number ACIJE8457I, and his driving license number is LA-5220187039007.","['Mr.', 'Raj', 'Singh', ',', 'a', 'resident', 'of', 'Achcharapakkam', ',', 'possesses', 'Aadhar', 'number', '146257103497', ',', 'a', 'PAN', 'number', 'ACIJE8457I', ',', 'and', 'his', 'driving', 'license', 'number', 'is', 'LA-5220187039007', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'O']"
"The Indian citizen, Mr. Rohan Sharma, residing in Acheson, holds passport number Q58 99292 and has a bank account 58949883778 with IFSC code SBIN0963937.","['The', 'Indian', 'citizen', ',', 'Mr.', 'Rohan', 'Sharma', ',', 'residing', 'in', 'Acheson', ',', 'holds', 'passport', 'number', 'Q58', '99292', 'and', 'has', 'a', 'bank', 'account', '58949883778', 'with', 'IFSC', 'code', 'SBIN0963937', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'I-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The Indian passport holder, whose passport number is H8230412 and resides in Achhabal city, possesses a PAN KEEFH8754J and bank account number 3585407082002 linked to IFSC code PNB0512084.","['The', 'Indian', 'passport', 'holder', ',', 'whose', 'passport', 'number', 'is', 'H8230412', 'and', 'resides', 'in', 'Achhabal', 'city', ',', 'possesses', 'a', 'PAN', 'KEEFH8754J', 'and', 'bank', 'account', 'number', '3585407082002', 'linked', 'to', 'IFSC', 'code', 'PNB0512084', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-CITY', 'I-CITY', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The bank account 94146597993 linked to Amit's Aadhar number 807517280809, issued on 21-09-1999, shows a recent ATM card transaction with card number 43280841465979936 and CVV 592.","['The', 'bank', 'account', '94146597993', 'linked', 'to', 'Amit', ""'s"", 'Aadhar', 'number', '807517280809', ',', 'issued', 'on', '21-09-1999', ',', 'shows', 'a', 'recent', 'ATM', 'card', 'transaction', 'with', 'card', 'number', '43280841465979936', 'and', 'CVV', '592', '.']","['O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O']"
"Rupesh, an Indian national residing in Achhawal, holds passport F2463526, voter ID IFQ2301136, and his bank account 5121133442407 is linked to ATM card ending in 424071.","['Rupesh', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Achhawal', ',', 'holds', 'passport', 'F2463526', ',', 'voter', 'ID', 'IFQ2301136', ',', 'and', 'his', 'bank', 'account', '5121133442407', 'is', 'linked', 'to', 'ATM', 'card', 'ending', 'in', '424071', '.']","['B-NAME', 'O', 'O', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O']"
"Ms. Midda, a resident of Achhayyapalli, possesses PAN number SZJRS7951P, voter ID JGF7922960, and her email is mf69@anandgroupindia.com.","['Ms.', 'Midda', ',', 'a', 'resident', 'of', 'Achhayyapalli', ',', 'possesses', 'PAN', 'number', 'SZJRS7951P', ',', 'voter', 'ID', 'JGF7922960', ',', 'and', 'her', 'email', 'is', 'mf69@anandgroupindia.com', '.']","['O', 'B-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O']"
"Mr. Dharam Singh, a male Indian national born on 21-01-1967, holds a driving license number AP77 20136762774, has a bank IFSC code IDIB0924131, and can be reached via barjrajshivani733@gmail.com.","['Mr.', 'Dharam', 'Singh', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '21-01-1967', ',', 'holds', 'a', 'driving', 'license', 'number', 'AP77', '20136762774', ',', 'has', 'a', 'bank', 'IFSC', 'code', 'IDIB0924131', ',', 'and', 'can', 'be', 'reached', 'via', 'barjrajshivani733@gmail.com']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL']"
"Manoj Yadav, a male Indian national residing in Achhnera, uses barjrajshivani776@supertails.com and his Aadhar number is 534320447809.","['Manoj', 'Yadav', ',', 'a', 'male', 'Indian', 'national', 'residing', 'in', 'Achhnera', ',', 'uses', 'barjrajshivani776@supertails.com', 'and', 'his', 'Aadhar', 'number', 'is', '534320447809']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-CITY', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR']"
"Ram Singh, an Indian national born on 24-01-1993, has a voter ID number OEF5762113, a PAN number VQALP4385B, and his bank uses the IFSC code HDFC0652308; his phone number is +918771017099 and his CVV is 404.","['Ram', 'Singh', ',', 'an', 'Indian', 'national', 'born', 'on', '24-01-1993', ',', 'has', 'a', 'voter', 'ID', 'number', 'OEF5762113', ',', 'a', 'PAN', 'number', 'VQALP4385B', ',', 'and', 'his', 'bank', 'uses', 'the', 'IFSC', 'code', 'HDFC0652308', ';', 'his', 'phone', 'number', 'is', '+918771017099', 'and', 'his', 'CVV', 'is', '404', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'O', 'O', 'O', 'O', 'B-CVV', 'O']"
"Preetam Kumar, a male born on 08/09/1973, holds a driving license with number AR06 20016027391 and his ATM card number is 55210055708952951.","['Preetam', 'Kumar', ',', 'a', 'male', 'born', 'on', '08/09/1973', ',', 'holds', 'a', 'driving', 'license', 'with', 'number', 'AR06', '20016027391', 'and', 'his', 'ATM', 'card', 'number', 'is', '55210055708952951', '.']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O']"
"The bank account 9101084469676 belongs to Mr. Rajesh Kumar, a male born on 08-05-1985, whose voter ID is PAZ3524156 and PAN is CKNJX9036X.","['The', 'bank', 'account', '9101084469676', 'belongs', 'to', 'Mr.', 'Rajesh', 'Kumar', ',', 'a', 'male', 'born', 'on', '08-05-1985', ',', 'whose', 'voter', 'ID', 'is', 'PAZ3524156', 'and', 'PAN', 'is', 'CKNJX9036X', '.']","['O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-PAN', 'O']"
"Mr. Rajesh Kumar, an Indian male, holds passport number P3177677, has a bank account 832384735670 with IFSC code YESB0093295 and his voter ID is BHZ2825365.","['Mr.', 'Rajesh', 'Kumar', ',', 'an', 'Indian', 'male', ',', 'holds', 'passport', 'number', 'P3177677', ',', 'has', 'a', 'bank', 'account', '832384735670', 'with', 'IFSC', 'code', 'YESB0093295', 'and', 'his', 'voter', 'ID', 'is', 'BHZ2825365', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'B-GENDER', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O']"
"The email mf364@gmail.com belongs to Pankaj Kumar, whose bank account 082208177848 is linked to AXIS0248752 IFSC code and his Aadhar number is 800476797877, the CVV 820 is associated with his card and his IP address is 65.151.169.6.","['The', 'email', 'mf364@gmail.com', 'belongs', 'to', 'Pankaj', 'Kumar', ',', 'whose', 'bank', 'account', '082208177848', 'is', 'linked', 'to', 'AXIS0248752', 'IFSC', 'code', 'and', 'his', 'Aadhar', 'number', 'is', '800476797877', ',', 'the', 'CVV', '820', 'is', 'associated', 'with', 'his', 'card', 'and', 'his', 'IP', 'address', 'is', '65.151.169.6', '.']","['O', 'O', 'B-EMAIL', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"Sheak Shakir, a male Indian national born on 27/09/1974, has an email address barjrajshivani651@magnoliablossom.com, Aadhar number 526030807593, and Passport number K4126768.","['Sheak', 'Shakir', ',', 'a', 'male', 'Indian', 'national', 'born', 'on', '27/09/1974', ',', 'has', 'an', 'email', 'address', 'barjrajshivani651@magnoliablossom.com', ',', 'Aadhar', 'number', '526030807593', ',', 'and', 'Passport', 'number', 'K4126768']","['B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'B-NATIONALITY', 'I-NATIONALITY', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-PASSPORT']"
"Indian national Mr. Rohan Sharma, whose voter ID is IAO9396757 and passport number is B9877194, holds a bank account 347583505368 with an ATM card ending in 89 and CVV 818, and his IP address is 69.90.102.164.","['Indian', 'national', 'Mr.', 'Rohan', 'Sharma', ',', 'whose', 'voter', 'ID', 'is', 'IAO9396757', 'and', 'passport', 'number', 'is', 'B9877194', ',', 'holds', 'a', 'bank', 'account', '347583505368', 'with', 'an', 'ATM', 'card', 'ending', 'in', '89', 'and', 'CVV', '818', ',', 'and', 'his', 'IP', 'address', 'is', '69.90.102.164']","['B-NATIONALITY', 'I-NATIONALITY', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP']"
"The Indian male, residing in Ackamal city, born on 18/04/1999, has an ATM card number 40001626889785587 and his phone number is +91 8847489588.","['The', 'Indian', 'male', ',', 'residing', 'in', 'Ackamal', 'city', ',', 'born', 'on', '18/04/1999', ',', 'has', 'an', 'ATM', 'card', 'number', '40001626889785587', 'and', 'his', 'phone', 'number', 'is', '+91', '8847489588', '.']","['O', 'B-NATIONALITY', 'B-GENDER', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"Mr. Rajesh Kumar, an Indian national residing in Ada, possesses Aadhaar number 425824078303, Voter ID QTS6263163, and bank account 38971128207457 linked to IFSC code PNB0799501.","['Mr.', 'Rajesh', 'Kumar', ',', 'an', 'Indian', 'national', 'residing', 'in', 'Ada', ',', 'possesses', 'Aadhaar', 'number', '425824078303', ',', 'Voter', 'ID', 'QTS6263163', ',', 'and', 'bank', 'account', '38971128207457', 'linked', 'to', 'IFSC', 'code', 'PNB0799501', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-NATIONALITY', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"Arindra, a resident of Adaba, possesses Aadhaar number 812296968693, Voter ID XPQ9682665, and driving license SK77 20129669559; his phone number is 83424 53226 and his date of birth is 31/12/1985.","['Arindra', ',', 'a', 'resident', 'of', 'Adaba', ',', 'possesses', 'Aadhaar', 'number', '812296968693', ',', 'Voter', 'ID', 'XPQ9682665', ',', 'and', 'driving', 'license', 'SK77', '20129669559', ';', 'his', 'phone', 'number', 'is', '83424', '53226', 'and', 'his', 'date', 'of', 'birth', 'is', '31/12/1985']","['B-NAME', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DOB']"
"Mr. Kali Charan, a male resident of Adad, has an email address mf834@winnyimmigration.com, Aadhar number 247402785823, and phone number +9194650 22871.","['Mr.', 'Kali', 'Charan', ',', 'a', 'male', 'resident', 'of', 'Adad', ',', 'has', 'an', 'email', 'address', 'mf834@winnyimmigration.com', ',', 'Aadhar', 'number', '247402785823', ',', 'and', 'phone', 'number', '+9194650', '22871', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'O']"
"The Adalair resident, Mr. Rajesh Kumar, male, with Aadhar number 635883046986, holds a driver's license TG78 20215608943 and possesses a bank account 17875311061103, an ATM card 40265353110611034 with CVV 864, and his IP address is 176.169.103.242, and his PAN is OMVYR7968C.","['The', 'Adalair', 'resident,', 'Mr.', 'Rajesh', 'Kumar,', 'male,', 'with', 'Aadhar', 'number', '635883046986,', 'holds', 'a', ""driver's"", 'license', 'TG78', '20215608943', 'and', 'possesses', 'a', 'bank', 'account', '17875311061103,', 'an', 'ATM', 'card', '40265353110611034', 'with', 'CVV', '864,', 'and', 'his', 'IP', 'address', 'is', '176.169.103.242,', 'and', 'his', 'PAN', 'is', 'OMVYR7968C']","['O', 'B-CITY', 'O', 'O', 'B-NAME', 'I-NAME', 'B-GENDER', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-LICENSE', 'I-LICENSE', 'O', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-PAN']"
"Mr. Vikash, a male resident, whose email is indianindian707@outshiny.com, has a voter ID QPF5695015, passport number H4919297, and his IP address is 25.183.65.227.","['Mr.', 'Vikash', ',', 'a', 'male', 'resident', ',', 'whose', 'email', 'is', 'indianindian707@outshiny.com', ',', 'has', 'a', 'voter', 'ID', 'QPF5695015', ',', 'passport', 'number', 'H4919297', ',', 'and', 'his', 'IP', 'address', 'is', '25.183.65.227', '.']","['O', 'B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O']"
"The passport application of Mr. Devinder Chadda, a male applicant from Mumbai, with email barjrajshivani583@basizfa.com, includes Aadhar number 734320528542 and Voter ID RRV4303059.","['The', 'passport', 'application', 'of', 'Mr.', 'Devinder', 'Chadda', ',', 'a', 'male', 'applicant', 'from', 'Mumbai', ',', 'with', 'email', 'barjrajshivani583@basizfa.com', ',', 'includes', 'Aadhar', 'number', '734320528542', 'and', 'Voter', 'ID', 'RRV4303059', '.']","['O', 'O', 'O', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'B-VOTER', 'O']"
"Mr. Rohan Sharma, a Male residing in Mumbai, has an email address indianindian529@moneyhop.co, phone number 818 715 7892, aadhar number 357711028425, and bank account 4327213308767 with IFSC code AXIS0221734.","['Mr.', 'Rohan', 'Sharma', ',', 'a', 'Male', 'residing', 'in', 'Mumbai', ',', 'has', 'an', 'email', 'address', 'indianindian529@moneyhop.co', ',', 'phone', 'number', '818', '715', '7892', ',', 'aadhar', 'number', '357711028425', ',', 'and', 'bank', 'account', '4327213308767', 'with', 'IFSC', 'code', 'AXIS0221734', '.']","['O', 'B-NAME', 'I-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'O', 'B-PHONE', 'I-PHONE', 'I-PHONE', 'O', 'O', 'O', 'B-AADHAR', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'B-BANKIFSC', 'O']"
"The Indian citizen, Mr. Rohan Sharma, whose date of birth is 17-08-1989, has an email mf70@surfboard.se, PAN ARNCJ4943P, and ATM card number 40327628677747651 with CVV 244 and IP address 157.196.240.93.","['The', 'Indian', 'citizen,', 'Mr.', 'Rohan', 'Sharma,', 'whose', 'date', 'of', 'birth', 'is', '17-08-1989,', 'has', 'an', 'email', 'mf70@surfboard.se', ',', 'PAN', 'ARNCJ4943P', ',', 'and', 'ATM', 'card', 'number', '40327628677747651', 'with', 'CVV', '244', 'and', 'IP', 'address', '157.196.240.93', '.']","['O', 'B-NATIONALITY', 'O', 'O', 'B-NAME', 'I-NAME', 'O', 'O', 'O', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-EMAIL', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'B-CARDNUMBER', 'O', 'O', 'B-CVV', 'O', 'O', 'O', 'B-IP', 'O']"
"Hemant, a male born on 26-06-1963, possesses PAN UZDSF4485P and bank account linked to SBIN0328266, contactable at 9165593071.","['Hemant', ',', 'a', 'male', 'born', 'on', '26-06-1963', ',', 'possesses', 'PAN', 'UZDSF4485P', 'and', 'bank', 'account', 'linked', 'to', 'SBIN0328266', ',', 'contactable', 'at', '9165593071']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'O', 'O', 'B-BANKIFSC', 'O', 'O', 'O', 'B-PHONE']"
"Shivam, a male born on 19-12-2022, residing in Adamwala Kera, holds passport number D6483535, voter id number XIY8107784, and bank account 10804009442, all verifiable with his PAN RXSRI9297T and phone number +919516220050.","['Shivam', ',', 'a', 'male', 'born', 'on', '19-12-2022', ',', 'residing', 'in', 'Adamwala', 'Kera', ',', 'holds', 'passport', 'number', 'D6483535', ',', 'voter', 'id', 'number', 'XIY8107784', ',', 'and', 'bank', 'account', '10804009442', ',', 'all', 'verifiable', 'with', 'his', 'PAN', 'RXSRI9297T', 'and', 'phone', 'number', '+919516220050', '.']","['B-NAME', 'O', 'O', 'B-GENDER', 'O', 'O', 'B-DOB', 'O', 'O', 'O', 'B-CITY', 'I-CITY', 'O', 'O', 'O', 'O', 'B-PASSPORT', 'O', 'O', 'O', 'O', 'B-VOTER', 'O', 'O', 'O', 'O', 'B-ACCOUNTNUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PAN', 'O', 'O', 'O', 'B-PHONE', 'O']"
